Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Badges (product.metafields.custom.badges),feature1 (product.metafields.custom.feature1),feature2 (product.metafields.custom.feature2),feature3 (product.metafields.custom.feature3),Playback (product.metafields.custom.playback),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Band color (product.metafields.shopify.band-color),Chassis type (product.metafields.shopify.chassis-type),Color (product.metafields.shopify.color-pattern),Compatible device (product.metafields.shopify.compatible-device),Component output type (product.metafields.shopify.component-output-type),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Dial color (product.metafields.shopify.dial-color),Energy efficiency class (product.metafields.shopify.energy-efficiency-class),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Power source (product.metafields.shopify.power-source),Smart watch features (product.metafields.shopify.smart-watch-features),Target gender (product.metafields.shopify.target-gender),Watch display (product.metafields.shopify.watch-display),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
boost-hydra-pro-premium-cpu-liquid-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Boost_logo.webp?v=1731589505,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-blizzard-argb-cpu-cooler,Boost Blizzard ARGB CPU Cooler,"<p><strong>1 Year Warranty</strong><br>• Heat Dissipation Capacity: 210W<br>Capable of handling up to 210W of heat dissipation for powerful cooling performance.<br>• Fan Interface: 4-Pin PWM + ARGB<br>Features a 4-pin PWM fan interface for precise speed control and ARGB for customizable lighting effects.<br>• Heat Pipes: 6 Copper Heat Pipes<br>Equipped with 6 copper heat pipes for superior heat transfer and efficient cooling.<br>• Bearing Type: Hydraulic<br>Uses a hydraulic bearing for smooth, quiet operation and enhanced durability.<br>• Fan Size: 92 x 92 x 25 mm<br>Includes a 92 x 92 x 25 mm fan for compact and efficient cooling.<br>• Number of Fans: 2<br>Comes with 2 fans for enhanced cooling performance and airflow</p>",Boost Lifestyle,Electronics > Electronics Accessories > Computer Components > Computer System Cooling Parts,"",CPU Cooler,true,Title,Default Title,,,,,,,,"",1000.0,,-8,deny,manual,7499.00,10500.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Blizzard2.0.webp?v=1731494294,1,Boost Blizzard ARGB CPU Cooler,false,,"Boost Blizzard ARGB CPU Cooler features 6 copper heat pipes, dual 92mm fans, 210W heat dissipation, PWM control & ARGB lighting for efficient cooling.",295,,,,,,,,,,,,ARGB,4-Pin PWM,210W,6 Copper Heat Pipes,,'2,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-blizzard-argb-cpu-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/3_9827eb9d-7627-4882-a5a0-000655538c89.webp?v=1731588105,2,Boost Blizzard CPU Air Cooler Fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-blizzard-argb-cpu-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1_e8d8b162-3b7c-4d52-9ca0-7e484d5ec4f6.webp?v=1731588105,3,CPU Cooler Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-blizzard-argb-cpu-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/2_3e3035d8-76f9-4b8c-81e4-427b62a43747.webp?v=1731588105,4,Boost Blizzard Best CPU Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-blizzard-argb-cpu-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/5_efc0e376-f101-4965-bd63-d094823be1b4.webp?v=1731588105,5,ARGB CPU Cooler Fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-blizzard-argb-cpu-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/6_fc2dca7d-ea73-436b-9a14-fd57d5593319.webp?v=1731588105,6,Deepcool CPU Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-arctic-rgb-cpu-cooler,Boost Arctic RGB CPU Cooler,"<p><meta charset=""utf-8""><strong>1 Year Warranty</strong><br>• Fan Connector: 3-Pin Steady Color<br>Features a 3-pin fan connector for steady color and reliable cooling performance.<br>• Fan Speed: 2100 RPM<br>Delivers high performance with a fan speed of 2100 RPM for efficient cooling.<br>• Air Flow: 45 CFM ± 10%<br>Provides an airflow of 45 CFM ± 10% for effective heat dissipation.<br>• Bearing Type: Hydraulic<br>Equipped with a hydraulic bearing for smooth, quiet operation and long-lasting performance.<br>Fan Size: 90 x 90 x 25 mm<br>Features a 90 x 90 x 25 mm fan for compact yet effective cooling</p>",Boost Lifestyle,Electronics > Electronics Accessories > Computer Components > Computer System Cooling Parts,"",CPU Cooler,false,Title,Default Title,,,,,,,,"",1000.0,shopify,0,deny,manual,2499.00,3300.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Arctic2.0.webp?v=1731493791,1,Boost Arctic RGB CPU Cooler,false,,,295,,,,,,,,,,,,2100 RPM,45 CFM ± 10%,90 x 90 x 25 mm,3-Pin Steady Color,,'2,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
boost-arctic-rgb-cpu-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/01.webp?v=1731587704,2,CPU Cooler Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-arctic-rgb-cpu-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/03.webp?v=1731587704,3,Boost Arctic Best RGB CPU Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-arctic-rgb-cpu-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/04.webp?v=1731587705,4,Boost Arctic CPU Cooler Fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-arctic-rgb-cpu-cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/02.webp?v=1731587705,5,CPU Cooling Fan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cosmic-wave,Cosmic & Wave,"<p><meta charset=""utf-8""><strong>Perfect Tech Duo:</strong> The Cosmic smartwatch and Wave headset are designed to complement each other. Track your activities, monitor your health, and immerse yourself in your favourite music.<br><br><br><meta charset=""utf-8""></p>
<p><strong>Cosmic Smartwatch:</strong></p>
<p>Sleek design and durable build.<br>Accurate fitness tracking and health monitoring.<br>Long-lasting battery life.<br>Customizable watch faces.<br>Compatible with iOS and Android devices.</p>
<p><strong>Wave Headset:</strong></p>
<p>Powerful bass and clear sound.<br>Comfortable over-ear design.<br>Long battery life.<br>Noise cancellation for immersive listening.<br>Convenient touch controls.</p>",Boost Lifestyle,Uncategorized,"","",false,Boost Cosmic Smart Watch (Dial color),Matte Black,,Boost Wave Wireless ANC Headset (Color),Midnight Blue,,,,,"",0.0,shopify,262,deny,manual,17999.00,31000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/WaveandCosmic.webp?v=1730972384,1,11 11 Sale Cosmic Smart Watch & Wave Headphone ,false,,,,,,,,,,,,,,,,Compatible with iOS and Android devices.,Long-lasting battery life.,Perfect Tech Duo,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/WaveandCosmic.webp?v=1730972384,kg,,,true,,,true,,,draft
cosmic-wave,,,,,,,,,Matte Black,,,Matte Black,,,,,"",0.0,shopify,100,deny,manual,17999.00,31000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/WaveandCosmic.webp?v=1730972384,kg,,,,,,,,,
cosmic-wave,,,,,,,,,Lightning Silver,,,Midnight Blue,,,,,"",0.0,shopify,262,deny,manual,17999.00,31000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/WaveandCosmic.webp?v=1730972384,kg,,,,,,,,,
cosmic-wave,,,,,,,,,Lightning Silver,,,Matte Black,,,,,"",0.0,shopify,100,deny,manual,17999.00,31000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/WaveandCosmic.webp?v=1730972384,kg,,,,,,,,,
sync-and-astro,Sync & Astro,"<p><meta charset=""utf-8""><strong>Ultimate Fitness Combo:</strong> Astro smartwatch and Sync headset are designed to complement each other. Track your steps, heart rate, and more with Astro, while Sync delivers immersive sound for your workouts.<br><br><meta charset=""utf-8""></p>
<p><strong>Astro Smartwatch:<br><br></strong>Sleek design and comfortable fit<br>Accurate heart rate and step tracking<br>Long-lasting battery life<br>Customizable watch faces<br>Compatible with iOS and Android devices</p>
<p><strong>Sync Headset:</strong></p>
<p>Powerful bass and clear sound<br>Comfortable over-ear design<br>Long battery life<br>Noise cancellation for immersive listening<br>Convenient touch controls</p>",Boost Lifestyle,Uncategorized,"","",false,Boost Sync Wireless ANC Headset (Color),Midnight Blue,,Boost Astro Smart Watch (Dial color),Matte Black,,,,,"",0.0,shopify,247,deny,manual,14999.00,24000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/SyncandAstro_faa69ccf-d1fd-426e-a153-6e57390fed10.webp?v=1730972075,1,Sync Headphone & Astro Smart Watch,false,,,,,,,,,,,,,,,,Compatible with iOS and Android devices,Long-lasting battery life,Ultimate Fitness Combo,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
sync-and-astro,,,,,,,,,Midnight Blue,,,Cool Blue,,,,,"",0.0,shopify,247,deny,manual,14999.00,24000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/SyncandAstro_faa69ccf-d1fd-426e-a153-6e57390fed10.webp?v=1730972075,kg,,,,,,,,,
sync-and-astro,,,,,,,,,Midnight Blue,,,Classy Golden,,,,,"",0.0,shopify,247,deny,manual,14999.00,24000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/SyncandAstro_faa69ccf-d1fd-426e-a153-6e57390fed10.webp?v=1730972075,kg,,,,,,,,,
sync-and-astro,,,,,,,,,Matte Black,,,Matte Black,,,,,"",0.0,shopify,120,deny,manual,14999.00,24000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/SyncandAstro_faa69ccf-d1fd-426e-a153-6e57390fed10.webp?v=1730972075,kg,,,,,,,,,
sync-and-astro,,,,,,,,,Matte Black,,,Cool Blue,,,,,"",0.0,shopify,120,deny,manual,14999.00,24000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/SyncandAstro_faa69ccf-d1fd-426e-a153-6e57390fed10.webp?v=1730972075,kg,,,,,,,,,
sync-and-astro,,,,,,,,,Matte Black,,,Classy Golden,,,,,"",0.0,shopify,120,deny,manual,14999.00,24000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/SyncandAstro_faa69ccf-d1fd-426e-a153-6e57390fed10.webp?v=1730972075,kg,,,,,,,,,
pulse-and-astro,Pulse & Astro,"<p><strong>The Perfect Fitness Duo: </strong>The Astro smartwatch and Pulse headsets are designed to complement each other. Track your steps, heart rate, and more with Astro, while Pulse delivers immersive sound for your workouts.</p>
<p><br><strong>Astro Smartwatch:</strong></p>
<p>Sleek design and comfortable fit.<br>Accurate heart rate and step tracking.<br>Long-lasting battery life.<br>Customizable watch faces.<br>Compatible with iOS and Android devices.</p>
<p><br><strong>Pulse Headset:</strong></p>
<p>Powerful bass and clear sound.<br>Comfortable over-ear design.<br>Long battery life.<br>Noise cancellation for immersive listening.<br>Convenient touch controls.</p>",Boost Lifestyle,Uncategorized,"","",false,Boost Astro Smart Watch (Dial color),Matte Black,,,,,,,,"",0.0,shopify,288,deny,manual,12499.00,21000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/PulseandAstro.webp?v=1730970959,1,11 11 Sale Astro Smart Watch and Pulse Headphone,false,,,,,,,,,,,,,,,,Compatible with iOS and Android devices.,Long-lasting battery life.,Perfect Fitness Duo,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/PulseandAstro.webp?v=1730970959,kg,,,true,,,true,,,draft
pulse-and-astro,,,,,,,,,Cool Blue,,,,,,,,"",0.0,shopify,501,deny,manual,12499.00,21000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/PulseandAstro.webp?v=1730970959,kg,,,,,,,,,
pulse-and-astro,,,,,,,,,Classy Golden,,,,,,,,"",0.0,shopify,501,deny,manual,12499.00,21000.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/PulseandAstro.webp?v=1730970959,kg,,,,,,,,,
boost-voltron-power-bank,Boost Voltron Power Bank - Matte Black,"<p><strong>1 Year Warranty</strong><br>LED Battery Display<br>Monitor your charge easily with the LED battery display on the Boost Voltron Power bank.<br>• 3 Output Ports<br>Charge multiple devices simultaneously with the Boost Voltron Power bank's multiple output ports.<br>• 4 Charging Cables<br>Enjoy versatile charging with four included cables on the Boost Voltron Power bank.<br>• High Capacity: 10,000mAH<br>Keep your devices powered longer with the high-capacity 10000mAh Boost Voltron Power bank.<br>• Input Specifications:<br>Built-in Cable Input: USB Input: 5V2A<br>Micro Input: 5V2A<br>Type-C Input: 5V2A<br>• Output Specifications:<br>Type-C Output: 5V2A<br>USB2 Output: 5V2A<br>USB1 Output: 5V2A<br>Built-in Cable Type-C Output: 5V2A<br>Built-in Cable Output: Lightning Output: 5V2A, Micro Output: 5V2A</p>",Boost Lifestyle,Electronics > Electronics Accessories > Power > Power Adapters & Chargers > Power Banks,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,350,deny,manual,2499.00,6500.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Voltron_571ad0b2-85ea-4cf8-81df-3e40a5b615a6.webp?v=1752230308,1,Boost Voltron Power Bank,false,"Boost Voltron Power Bank - 10,000mAh & 3 Output Ports","Stay charged on the go with Boost Voltron Power Bank! 10,000mAh capacity, LED display, 3 output ports, and 4 versatile charging cables for all your devices.",505295,,,,,,,,,,,,4 Charging Cables,LED Battery Display,3 Output Ports,"10,000mAH",,'4,,,,black,power-bank,,usb; micro-usb,,,,,rechargeable,,,,,,,,,kg,,,true,,,true,,,active
boost-voltron-power-bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/VoltronGrey33_0aa54dc5-0260-4b91-82ea-adafa4df00e6.webp?v=1727706350,2,10000mah Power Bank Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-voltron-power-bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/VoltronGrey111_a369c3e2-a545-4216-828e-bf2f4dcc9a76.webp?v=1727706350,3,Voltron Power Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-voltron-power-bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/VoltronGrey33.webp?v=1727704856,4,Best Power Bank in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-voltron-pro-power-bank,Boost Voltron Pro Power Bank - Pearl White,"<p><strong>1 Year Warranty</strong><br>Fast Charging<br>Power up quickly with fast charging technology on the Boost Voltron Pro Power bank.<br>• LED Battery Display<br>Monitor your charge easily with the LED battery display on the Boost Voltron Pro Powerbank.<br>• 3 Output Ports<br>Charge multiple devices simultaneously with the Boost Voltron Pro Powerbank's multiple output ports.<br>• 4 Charging Cables<br>Enjoy versatile charging with four included cables on the Boost Voltron Pro Powerbank.<br>• High Capacity:10,000mAH<br>Keep your devices powered longer with the high-capacity 10000mAh Boost Voltron Pro Power bank<br>• Input Specifications:<br>Built-in Cable Input: USB Input: 5V2A<br>Micro Input: 5V3A, 9V2A, 12V1.5A Type-C Input: 5V2A, 9V2A, 12V1.5A<br>• Output Specifications:<br>Type-C Output: 5V3A, 9V2.2A, 12V1.65A<br>USB2 Output: 4.5V5A, 5V3A, 9V2A, 12V/1.5A<br>USB1 Output: 5V3A<br>Built-in Cable Type-C Output: 4.5V5A, 5V3A, 9V2A, 12V/1.5A<br>Built-in Cable Output: Lightning Output: 5V2.4A, Micro Output: 5V2A</p>",Boost Lifestyle,Electronics > Electronics Accessories > Power > Power Adapters & Chargers > Power Banks,"","",true,Title,Default Title,,,,,,,,"",500.0,shopify,361,deny,manual,2999.00,7999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Voltron_Pro.webp?v=1752230447,1,Boost Voltron Pro Power Bank,false,"Boost Voltron Pro Power Bank - Fast Charging & 10,000mAh","Charge faster with Boost Voltron Pro Power Bank! 10,000mAh capacity, fast charging, LED display, and 3 output ports to power multiple devices on the go.",505295,,,,,,,,,,,,Fast Charging,LED Battery Display,4 Charging Cables,Fast Charging,,'4,,,,pearl-white,power-bank,,usb; wired,,,,,rechargeable,,,,,,,,,kg,,,true,,,true,,,active
boost-voltron-pro-power-bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/VoltronWhite22.webp?v=1727704857,2,Power Bank Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-sync-wireless-headphone,Boost Sync Wireless ANC Headset,<p><strong>Warranty: 1 Year<br>Bluetooth Version 5.4<br>Up to 70 Hours Play Time<br>Up To 60 Hours Talk Time<br>27 DB Noise Cancellation<br>40mm Neodymium Speakers<br>Type-C Charging<br>IPX4 Sweat and Water Resistance <br>Charging Time: 4 Hours<br>With AUX Cable<br>Standby Time: 300 Hours<br></strong></p>,Boost Lifestyle,Electronics > Audio > Audio Components > Headphones & Headsets,"",Bluetooth Headset,true,Color,blue,product.metafields.shopify.color-pattern,,,,,,,"",1000.0,shopify,247,deny,manual,6999.00,12000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Banner.jpg?v=1727269263,1,Boost Sync Wireless Headphone,false,Boost Sync Wireless Headset - 70H Playtime & ANC Comfort,"Experience up to 70 hours of playtime with Boost Sync Wireless Headset. Enjoy 27dB noise cancellation, IPX4 water resistance, and crystal-clear sound with 40mm speakers.",505771,,,,,,,,,,,,27 DB Noise Cancellation,Type-C Charging,Bluetooth Version 5.4,70 Hours Play Time,,'16,,,,blue; black,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/sync2Blue.webp?v=1727191527,kg,,,true,,,true,,,active
boost-sync-wireless-headphone,,,,,,,,,black,,,,,,,,"",1000.0,shopify,120,deny,manual,6999.00,12000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Sync_30a1ac74-2846-4e40-a97a-b029dfd91533.webp?v=1728040084,2,Boost Sync Bluetooth Headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1_7.webp?v=1727191527,kg,,,,,,,,,
boost-sync-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1_7.webp?v=1727191527,3,Boost Sync Wireless Headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-sync-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/sync2.webp?v=1727191527,4,Wireless Headphones Price In Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-sync-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/sync12.webp?v=1727191527,5,Best Headphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-sync-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/sync2Blue.webp?v=1727191527,6,Bluetooth Headphones In Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-sync-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/1Blue.webp?v=1727191527,7,Best Wireless Headphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-wave-wireless-headphone,Boost Wave Wireless ANC Headset,<p><strong>Warranty: 1 Year<br>Bluetooth Version 5.4<br>Up to 80 Hours Play Time<br>Up to 70 Hours Talk Time<br>35 DB Noise Cancellation<br>40mm Neodymium Speakers<br>IPX4 Sweat and Water Resistance <br>Type-C Charging<br>Game Mode (45 MS)<br>With Travel Case<br>Charging Time: 4 Hours<br>With AUX Cable<br>Standby Time: 350 Hours<br></strong></p>,Boost Lifestyle,Electronics > Audio > Audio Components > Headphones & Headsets,"",Bluetooth Headset,true,Color,blue,product.metafields.shopify.color-pattern,,,,,,,"",1000.0,shopify,262,deny,manual,8499.00,16000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/wave_1.png?v=1738420535,1,Boost Wave Wireless Headset,false,Boost Wave Wireless Headset - 80H Playtime & 35dB ANC,"Enjoy 80 hours of playtime with Boost Wave ANC Headset. Features 35dB noise cancellation, game mode, IPX4 water resistance, and immersive 40mm speakers.",505771,,,,,,,,,,,,35 DB Noise Cancellation,Type-C Charging,Bluetooth Version 5.4,80 Hours Play Time,,'11,,,,blue; black,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-wave-wireless-headphone,,,,,,,,,black,,,,,,,,"",1000.0,shopify,100,deny,manual,8499.00,16000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Wave_black2.webp?v=1738420535,2,Bluetooth Headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-wave-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/wave1_1.webp?v=1738420535,3,Bluetooth Headphone Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-wave-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/untitled_1.webp?v=1738420535,4,Boost Wave Bluetooth Headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-wave-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Wave_Blue2.webp?v=1738420535,5,Wave Bluetooth Headphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-wave-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Wave_Blue1.webp?v=1738420535,6,Wireless Bluetooth Headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-wave-wireless-headphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Wave_Blue.webp?v=1738420535,7,Bluetooth Headphones Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
